시도교육청코드,시도교육청명,표준학교코드,학교명,영문학교명,학교종류명,소재지명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명
B10,서울특별시교육청,7010591,미래산업과학고등학교,Mirae High School of Science and Technology,고등학교,서울특별시,서울특별시교육청,사립,1717,서울특별시 노원구 덕릉로82길 54,(중계동),02-933-7671,http://www.mist.hs.kr,남여공학
B10,서울특별시교육청,7010167,미림여자고등학교,Mirim Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,8821,서울특별시 관악구 호암로 546,/ 미림여자고등학교 (신림동),02-886-1811,http://www.mirim.hs.kr,여
B10,서울특별시교육청,7010569,미림여자정보과학고등학교,Mirim Girls’ Information Science High School,고등학교,서울특별시,서울특별시교육청,사립,8821,서울특별시 관악구 호암로 546,(신림동),02-872-4071,http://www.e-mirim.hs.kr,여
B10,서울특별시교육청,7010887,미양고등학교,Miyang High School,고등학교,서울특별시,서울특별시교육청,공립,1190,서울특별시 강북구 인수봉로 39,/ 미양고등학교 (미아동),02-982-6104,http://mi-yang.hs.kr,남여공학
B10,서울특별시교육청,7010460,밀알학교,Miral School,특수학교,서울특별시,서울특별시교육청,사립,6350,서울특별시 강남구 일원로 90,(일원동/밀알학교),02-3412-1133,http://www.miral.sc.kr,남여공학
B10,서울특별시교육청,7010080,반포고등학교,Banpo High School,고등학교,서울특별시,서울특별시교육청,공립,6598,서울특별시 서초구 고무래로 71,(반포동/반포고등학교),02-2258-4300/4100,http://banpo.sen.hs.kr,남여공학
B10,서울특별시교육청,7010590,방산고등학교,Bangsan High School,고등학교,서울특별시,서울특별시교육청,공립,5645,서울특별시 송파구 오금로27길 18,(방이동),02-418-2602,http://bangsan.sen.hs.kr,남여공학
B10,서울특별시교육청,7010168,배명고등학교,Baemyeong High School,고등학교,서울특별시,서울특별시교육청,사립,5598,서울특별시 송파구 삼학사로 11,/ 배명고등학교 (삼전동),070-4014-2632,http://www.bm.hs.kr,남
B10,서울특별시교육청,7010169,배문고등학교,Baemoon High School,고등학교,서울특별시,서울특별시교육청,사립,4305,서울특별시 용산구 효창원로 258,(서계동),02-3480-7100,http://www.baemoon.hs.kr,남
B10,서울특별시교육청,7010170,배재고등학교,Paichai High School,고등학교,서울특별시,서울특별시교육청,사립,5234,서울특별시 강동구 고덕로 227,(고덕동/배재중 고등학교),02-428-1885,www.paichai.hs.kr,남
B10,서울특별시교육청,7010171,배화여자고등학교,Paiwha Girls` High School,고등학교,서울특별시,서울특별시교육청,사립,3039,서울특별시 종로구 필운대로1길 34,(필운동/배화여자고등학교),02-724-0300,http://paiwha.sen.hs.kr/,여
B10,서울특별시교육청,7010172,백암고등학교,Baegam High School,고등학교,서울특별시,서울특별시교육청,사립,8080,서울특별시 양천구 신정로13길 16,/ 백암고등학교 (신정동),02-2696-0110,http://baegam.sen.hs.kr,남여공학
B10,서울특별시교육청,7010173,보성고등학교,Posung High School,고등학교,서울특별시,서울특별시교육청,사립,5649,서울특별시 송파구 양재대로 1278,(방이동/보성중고등학교),02-2152-2430,http://posung.sen.hs.kr,남
B10,서울특별시교육청,7010174,보성여자고등학교,Bosung Girls` High School,고등학교,서울특별시,서울특별시교육청,사립,4338,서울특별시 용산구 신흥로3가길 66,/ 보성여자고등학교 (용산동2가),7040003030,http://www.bosung.hs.kr,여
B10,서울특별시교육청,7010813,보인고등학교,Boin High School,고등학교,서울특별시,서울특별시교육청,사립,5742,서울특별시 송파구 오금로49길 18,/ 보인고등학교 (오금동),02-2043-6021,http://www.boin.hs.kr,남
B10,서울특별시교육청,7010736,불암고등학교,Buram High School,고등학교,서울특별시,서울특별시교육청,공립,1736,서울특별시 노원구 중계로 155,(중계동),02-936-7500,http://www.buram.hs.kr,남여공학
B10,서울특별시교육청,7010985,삼각산고등학교,Samgaksan High School,고등학교,서울특별시,서울특별시교육청,공립,1199,서울특별시 강북구 삼양로19길 40,(미아동/삼각산고등학교),02-980-2290,http://samgaksan.hs.kr,남여공학
B10,서울특별시교육청,7010081,삼성고등학교,Samsung High School,고등학교,서울특별시,서울특별시교육청,공립,8815,서울특별시 관악구 신림로 41,(신림동),02-871-7583,http://www.samsung.hs.kr,남여공학
B10,서울특별시교육청,7010082,상계고등학교,Sang-gye High School,고등학교,서울특별시,서울특별시교육청,공립,1761,서울특별시 노원구 노해로 432,(상계동/ 상계고등학교),070-8678-2500,http://www.sanggye.hs.kr,남
B10,서울특별시교육청,7010593,상명고등학교,Sangmyung High School,고등학교,서울특별시,서울특별시교육청,사립,1758,서울특별시 노원구 덕릉로 553,(중계동),02-971-6211,http://www.sangmyung.hs.kr,남여공학
B10,서울특별시교육청,7010178,상명대학교사범대학부속여자고등학교,Girls` High School Attached to College of Education/ Sangmyung University,고등학교,서울특별시,서울특별시교육청,사립,3016,서울특별시 종로구 홍지문2길 20,(홍지동/상명대학교),02-396-6302,http://sangmyung-agh.hs.kr,여
B10,서울특별시교육청,7010179,상문고등학교,Sangmoon High School,고등학교,서울특별시,서울특별시교육청,사립,6707,서울특별시 서초구 명달로 45,(방배동/상문고등학교),02-586-3141,http://www.sangmoon.hs.kr,남
B10,서울특별시교육청,7010806,상암고등학교,Sang-am High School,고등학교,서울특별시,서울특별시교육청,공립,3903,서울특별시 마포구 월드컵북로 445,(상암동),02-373-0041,http://www.sangam.hs.kr,남여공학
B10,서울특별시교육청,7010916,상일미디어고등학교,Sangil Media High School,고등학교,서울특별시,서울특별시교육청,사립,5282,서울특별시 강동구 천호대로219길 61,/ 상일미디어고등학교 (상일동),02-428-0733,http://www.sangilmedia.hs.kr,남여공학
B10,서울특별시교육청,7010181,상일여자고등학교,Sangil Girls High School,고등학교,서울특별시,서울특별시교육청,사립,5282,서울특별시 강동구 천호대로219길 61,/ 상일여자고등학교 (상일동),02-428-0435,http://sangil.hs.kr,여
B10,서울특별시교육청,7010182,서라벌고등학교,Sorabol High School,고등학교,서울특별시,서울특별시교육청,사립,1745,서울특별시 노원구 한글비석로5길 18,/ (중계1동 313/ 서라벌고등학교) ,02-2092-2200,http://sorabol.sen.hs.kr,남
B10,서울특별시교육청,7010183,서문여자고등학교,Suhmoon Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,6565,서울특별시 서초구 동광로12길 84,(방배동/서문여자고등학교),02-599-6061,http://suhmoon.sen.hs.kr,여
B10,서울특별시교육청,7010721,서서울생활과학고등학교,Seoseoul Life Science High School,고등학교,서울특별시,서울특별시교육청,사립,8248,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),02-2613-5272,http://ssls.hs.kr,남여공학
B10,서울특별시교육청,7010561,서울경운학교,Seoul Gyeongun School,특수학교,서울특별시,서울특별시교육청,공립,3132,서울특별시 종로구 삼일대로 454,(경운동),02-3668-5100,http://www.gyeongun.sc.kr,남여공학
B10,서울특별시교육청,7010083,서울고등학교,Seoul High School,고등학교,서울특별시,서울특별시교육청,공립,6669,서울특별시 서초구 효령로 197,(서초동/서울고등학교),02-582-8151,http://seoul.sen.hs.kr,남
B10,서울특별시교육청,7010278,서울공업고등학교,Seoul Technical High School,고등학교,서울특별시,서울특별시교육청,공립,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),02-2082-1810,http://seoul-th.sen.hs.kr,남여공학
B10,서울특별시교육청,7010906,서울공연예술고등학교,School of Performing Arts/ Seoul,고등학교,서울특별시,서울특별시교육청,사립,8249,서울특별시 구로구 오리로22나길 16-26,/ 서울공연예술고등학교 (궁동),02-3281-9760,http://sopa.hs.kr,남여공학
B10,서울특별시교육청,7010084,서울과학고등학교,Seoul Science High School,고등학교,서울특별시,서울특별시교육청,공립,3066,서울특별시 종로구 혜화로 63,(명륜1가),02-740-6299,http://www.sshs.hs.kr,남여공학
B10,서울특별시교육청,7010739,서울관광고등학교,Seoul Tourism High School,고등학교,서울특별시,서울특별시교육청,사립,8714,서울특별시 관악구 은천로15길 25,(봉천동/서울관광고등학교),02-886-9165,http://seoul-tour.sen.hs.kr,남여공학
B10,서울특별시교육청,7010519,서울광진학교,Seoul Gwangjin School,특수학교,서울특별시,서울특별시교육청,공립,5048,서울특별시 광진구 강변역로 18,/ 서울광진학교 (구의동/ 서울광진학교),02-6715-9001,http://kjin.sc.kr/,남여공학
B10,서울특별시교육청,7010184,서울국악예술고등학교,Seoul Traditional Arts High School,고등학교,서울특별시,서울특별시교육청,사립,,,,02-896-1095,http://kugak-am.hs.kr,남여공학
B10,서울특별시교육청,7010817,서울국제고등학교,Seoul Global High School,고등학교,서울특별시,서울특별시교육청,공립,3066,서울특별시 종로구 성균관로13길 40,/ 서울국제고 (명륜1가),02-743-9385,http://sghs.sen.hs.kr,남여공학
B10,서울특별시교육청,7010964,서울금융고등학교,Seoul Finance High School,고등학교,서울특별시,서울특별시교육청,공립,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),02-2694-3710,http://www.seoulfc.hs.kr,남여공학
B10,서울특별시교육청,7011483,서울나래학교,Seoul Narae School,특수학교,서울특별시,서울특별시교육청,공립,6793,서울특별시 서초구 염곡안1길 25,(염곡동/ 서울나래학교),02-2058-0190,http://snarae.sen.sc.kr,남여공학
B10,서울특별시교육청,1342099,서울농학교,Seoul National school for the Deaf,특수학교,서울특별시,교육부,국립,3032,서울특별시 종로구 필운대로 103,(신교동),02-737-0659,http://seoulnong.sen.sc.kr,남여공학
B10,서울특별시교육청,7011320,서울다솜관광고등학교,Seoul Dasom Tourism High School,각종학교(고),서울특별시,서울특별시교육청,공립,3114,서울특별시 종로구 종로58길 30,(숭인동),02-6743-0510,http://sds.sen.hs.kr,남여공학
B10,서울특별시교육청,7011309,서울다원학교,Seoul Dawon School,특수학교,서울특별시,서울특별시교육청,공립,2879,서울특별시 성북구 성북로31길 5-15,/ 서울다원학교 (성북동),02-762-8049,http://dawon.sen.sc.kr,남여공학
B10,서울특별시교육청,7011109,서울대학교사범대학부설고등학교,Seoul National University High School,고등학교,서울특별시,교육부,국립,2796,서울특별시 성북구 월곡로 6,(종암동),02-913-7305,https://snu.sen.hs.kr/,남여공학
B10,서울특별시교육청,7011484,서울도솔학교,SeoulDosolSchool,특수학교,서울특별시,서울특별시교육청,공립,1301,서울특별시 도봉구 평화로15번길 9-25,/ 서울도솔학교 ,02-955-0523,http://dosol.sen.sc.kr,남여공학
B10,서울특별시교육청,7011180,서울도시과학기술고등학교,Seoul Urban Science Technical High School,고등학교,서울특별시,서울특별시교육청,공립,2736,서울특별시 성북구 종암로 196,(하월곡동/서울도시과학기술고등학교),02-940-2500,http://www.sust.hs.kr,남여공학
B10,서울특별시교육청,7010840,서울독일학교,서울독일학교,외국인학교,서울특별시,서울특별시교육청,사립,4419,서울특별시 용산구 독서당로 123-6,(한남동),02-792-0797,http://www.dsseoul.org,남
B10,서울특별시교육청,7011494,서울동산고등학교,Seoul Dongsan High School,고등학교,서울특별시,서울특별시교육청,사립,1832,서울특별시 노원구 공릉로 257,(공릉동),02-971-0903,http://seouldongsan.sen.hs.kr,남여공학
B10,서울특별시교육청,7010582,서울동천학교,Seoul Dongchun School,특수학교,서울특별시,서울특별시교육청,사립,1747,서울특별시 노원구 노원로18길 41,/ 서울동천학교 (하계동),02-974-9576,http://dongchun.sen.sc.kr,남여공학
B10,서울특별시교육청,7011189,서울드와이트외국인학교,Dwight International School Seoul,외국인학교,서울특별시,서울특별시교육청,사립,3919,서울특별시 마포구 월드컵북로62길 21,(상암동),02-6920-8600,http://www.dwight.or.kr/,남여공학
B10,서울특별시교육청,7010741,서울디자인고등학교,Seoul Design High School,고등학교,서울특별시,서울특별시교육청,사립,4140,서울특별시 마포구 백범로 139,/ 서울디자인고등학교 (염리동),02-715-2261,http://www.seodi.hs.kr,남여공학
